Issuer Code,Date,Price,Volume,Change,SMA_10,EMA_10,RSI,Signal
ALK,2014-01-02 00:00:00,4422.0,"4.430,00","4.421,00",,,,Hold
ALK,2014-01-03 00:00:00,4500.0,"4.500,00","4.422,00",,,,Hold
ALK,2014-01-08 00:00:00,4450.0,"4.500,00","4.410,00",,,,Hold
ALK,2014-01-09 00:00:00,4400.0,"4.500,00","4.400,00",,,,Hold
ALK,2014-01-10 00:00:00,4455.0,"4.500,00","4.455,00",,,,Hold
ALK,2014-01-13 00:00:00,4401.0,"4.450,00","4.400,00",,,,Hold
ALK,2014-01-14 00:00:00,4430.0,"4.430,00","4.428,00",,,,Hold
ALK,2014-01-15 00:00:00,4430.0,"4.430,00","4.430,00",,,,Hold
ALK,2014-01-16 00:00:00,4402.0,"4.430,00","4.400,00",,,,Hold
ALK,2014-01-17 00:00:00,4420.0,"4.420,00","4.401,00",4431.0,4423.817913756255,,Hold
ALK,2014-01-20 00:00:00,4430.0,"4.430,00","4.402,00",4431.8,4424.941929436935,,Hold
ALK,2014-01-21 00:00:00,4420.0,"4.420,00","4.405,00",4423.8,4424.043396812038,,Hold
ALK,2014-01-22 00:00:00,4420.0,"4.425,00","4.420,00",4420.8,4423.308233755303,,Hold
ALK,2014-01-23 00:00:00,4421.0,"4.430,00","4.421,00",4422.9,4422.888554890702,49.06136890115186,Hold
ALK,2014-01-24 00:00:00,4450.0,"4.450,00","4.450,00",4422.4,4427.817908546938,55.83315217771864,Hold
ALK,2014-01-27 00:00:00,4450.0,"4.450,00","4.450,00",4427.3,4431.851016083859,55.83315217771864,Hold
ALK,2014-01-28 00:00:00,4421.0,"4.450,00","4.421,00",4426.4,4429.878104068612,48.37477852218203,Hold
ALK,2014-01-29 00:00:00,4450.0,"4.450,00","4.449,00",4428.4,4433.536630601591,54.867490730456254,Hold
ALK,2014-01-30 00:00:00,4500.0,"4.500,00","4.449,00",4438.2,4445.62087958312,63.41156075710654,Hold
ALK,2014-01-31 00:00:00,4450.0,"4.498,00","4.421,00",4441.2,4446.41708329528,52.67295936892002,Hold
ALK,2014-02-03 00:00:00,4413.0,"4.450,00","4.413,00",4439.5,4440.341249968865,46.409648579524244,Hold
ALK,2014-02-04 00:00:00,4412.0,"4.412,00","4.412,00",4438.7,4435.188295429071,46.24957966782423,Hold
ALK,2014-02-05 00:00:00,4412.0,"4.420,00","4.412,00",4437.9,4430.972241714695,46.24957966782423,Hold
ALK,2014-02-06 00:00:00,4420.0,"4.420,00","4.413,00",4437.8,4428.977288675659,47.91628944393775,Hold
ALK,2014-02-07 00:00:00,4450.0,"4.450,00","4.450,00",4437.8,4432.799599825539,53.712661793779674,Hold
ALK,2014-02-10 00:00:00,4450.0,"4.450,00","4.416,00",4437.8,4435.926945311805,53.712661793779674,Hold
ALK,2014-02-11 00:00:00,4453.0,"4.500,00","4.451,00",4441.0,4439.031137073295,54.3024775646682,Hold
ALK,2014-02-12 00:00:00,4450.0,"4.450,00","4.450,00",4441.0,4441.025475787242,53.56738955300799,Hold
ALK,2014-02-13 00:00:00,4451.0,"4.451,00","4.451,00",4436.1,4442.839025644106,53.79193327776164,Hold
ALK,2014-02-14 00:00:00,4450.0,"4.451,00","4.450,00",4436.1,4444.141020981541,53.51324175016152,Hold
ALK,2014-02-17 00:00:00,4450.0,"4.450,00","4.450,00",4439.8,4445.2062898939885,53.51324175016152,Hold
ALK,2014-02-18 00:00:00,4451.0,"4.452,00","4.450,00",4443.7,4446.259691731445,53.79089549291095,Hold
ALK,2014-02-19 00:00:00,4499.0,"4.499,00","4.453,00",4452.4,4455.848838689364,64.69205381403492,Hold
ALK,2014-02-20 00:00:00,4499.0,"4.500,00","4.499,00",4460.3,4463.694504382207,64.69205381403492,Hold
ALK,2014-02-21 00:00:00,4500.0,"4.500,00","4.499,00",4465.3,4470.295503585442,64.89216770631919,Hold
ALK,2014-02-24 00:00:00,4500.0,"4.500,00","4.500,00",4470.3,4475.696321115362,64.89216770631919,Hold
ALK,2014-02-25 00:00:00,4500.0,"4.500,00","4.470,00",4475.0,4480.115171821659,64.89216770631919,Hold
ALK,2014-02-26 00:00:00,4500.0,"4.500,00","4.500,00",4480.0,4483.730595126812,64.89216770631919,Hold
ALK,2014-02-27 00:00:00,4500.0,"4.500,00","4.480,00",4484.9,4486.688668740118,64.89216770631919,Hold
ALK,2014-02-28 00:00:00,4500.0,"4.506,00","4.500,00",4489.9,4489.1089107873695,64.89216770631919,Hold
ALK,2014-03-03 00:00:00,4520.0,"4.520,00","4.502,00",4496.9,4494.725472462393,70.16732151286654,Sell
ALK,2014-03-04 00:00:00,4500.0,"4.520,00","4.500,00",4501.8,4495.68447746923,60.394631354515994,Hold
ALK,2014-03-05 00:00:00,4500.0,"4.500,00","4.500,00",4501.9,4496.4691179293695,60.394631354515994,Hold
ALK,2014-03-06 00:00:00,4520.0,"4.520,00","4.520,00",4504.0,4500.747460124029,65.90236419051533,Hold
ALK,2014-03-07 00:00:00,4550.0,"4.550,00","4.500,00",4509.0,4509.702467374205,72.15710288403457,Sell
ALK,2014-03-10 00:00:00,4550.0,"4.550,00","4.501,00",4514.0,4517.029291487986,72.15710288403457,Sell
ALK,2014-03-11 00:00:00,4500.0,"4.501,00","4.500,00",4514.0,4513.933056671988,53.269345996618156,Hold
ALK,2014-03-12 00:00:00,4600.0,"4.600,00","4.600,00",4524.0,4529.581591822535,70.11701823660702,Sell
ALK,2014-03-13 00:00:00,4595.0,"4.595,00","4.590,00",4533.5,4541.475847854801,68.7817577306047,Hold
ALK,2014-03-14 00:00:00,4640.0,"4.640,00","4.600,00",4547.5,4559.389330063019,73.64601041564332,Sell
ALK,2014-03-17 00:00:00,4700.0,"4.700,00","4.640,00",4565.5,4584.954906415197,78.46427457267268,Sell
ALK,2014-03-18 00:00:00,4650.0,"4.650,00","4.600,00",4580.5,4596.781287066979,67.40471241999887,Hold
ALK,2014-03-19 00:00:00,4600.0,"4.600,00","4.600,00",4590.5,4597.366507600254,58.52157005721792,Hold
ALK,2014-03-20 00:00:00,4600.0,"4.600,00","4.600,00",4598.5,4597.845324400208,58.52157005721792,Hold
ALK,2014-03-21 00:00:00,4600.0,"4.600,00","4.600,00",4603.5,4598.237083600169,58.52157005721792,Hold
ALK,2014-03-24 00:00:00,4601.0,"4.650,00","4.601,00",4608.6,4598.739432036502,58.657669192419334,Hold
ALK,2014-03-25 00:00:00,4600.0,"4.650,00","4.600,00",4618.6,4598.968626211683,58.45112612488414,Hold
ALK,2014-03-26 00:00:00,4602.0,"4.650,00","4.601,00",4618.8,4599.519785082286,58.763862557844355,Hold
ALK,2014-03-27 00:00:00,4651.0,"4.651,00","4.649,00",4624.4,4608.8798241582335,65.59629313183464,Hold
ALK,2014-03-28 00:00:00,4650.0,"4.650,00","4.650,00",4625.4,4616.356219765827,65.35828789152937,Hold
ALK,2014-03-31 00:00:00,4650.0,"4.650,00","4.650,00",4620.4,4622.473270717494,65.35828789152937,Hold
ALK,2014-04-01 00:00:00,4601.0,"4.649,00","4.601,00",4615.5,4618.56903967795,54.18562371989228,Hold
ALK,2014-04-02 00:00:00,4648.0,"4.648,00","4.648,00",4620.3,4623.920123372868,61.06141526696879,Hold
ALK,2014-04-03 00:00:00,4600.0,"4.600,00","4.600,00",4620.3,4619.571010032346,52.41041056696835,Hold
ALK,2014-04-04 00:00:00,4551.0,"4.600,00","4.551,00",4615.4,4607.103553662828,45.347375463394116,Hold
ALK,2014-04-07 00:00:00,4500.0,"4.551,00","4.500,00",4605.3,4587.630180269586,39.39638856009912,Hold
ALK,2014-04-08 00:00:00,4500.0,"4.502,00","4.500,00",4595.3,4571.69742022057,39.39638856009912,Hold
ALK,2014-04-09 00:00:00,4500.0,"4.500,00","4.500,00",4585.1,4558.6615256350115,39.39638856009912,Hold
ALK,2014-04-10 00:00:00,4600.0,"4.600,00","4.500,00",4580.0,4566.17761188319,54.13616966176783,Hold
ALK,2014-04-11 00:00:00,4600.0,,,4575.0,4572.327136995337,54.13616966176784,Hold
ALK,2014-04-14 00:00:00,4579.0,"4.579,00","4.551,00",4567.9,4573.540384814367,51.10872484404847,Hold
ALK,2014-04-15 00:00:00,4600.0,"4.600,00","4.570,00",4567.8,4578.3512239390275,53.885923282664855,Hold
ALK,2014-04-16 00:00:00,4600.0,"4.600,00","4.600,00",4563.0,4582.287365041022,53.885923282664855,Hold
ALK,2014-04-17 00:00:00,4599.0,"4.599,00","4.599,00",4562.9,4585.326025942654,53.71740746795128,Hold
ALK,2014-04-22 00:00:00,4550.0,"4.550,00","4.501,00",4562.8,4578.903112134899,46.108427955801446,Hold
ALK,2014-04-23 00:00:00,4300.0,"4.455,00","4.300,00",4542.8,4528.193455383099,25.928558429347035,Buy
ALK,2014-04-24 00:00:00,4400.0,"4.400,00","4.400,00",4532.8,4504.885554404353,37.67815636626255,Hold
ALK,2014-04-25 00:00:00,4380.0,"4.380,00","4.380,00",4520.8,4482.179089967197,36.43339380993627,Hold
ALK,2014-04-28 00:00:00,4301.0,"4.301,00","4.300,00",4490.9,4449.237437245888,31.944179049932913,Hold
ALK,2014-04-29 00:00:00,4302.0,"4.302,00","4.300,00",4461.1,4422.466994110272,32.058299836545984,Hold
ALK,2014-04-30 00:00:00,4370.0,"4.370,00","4.370,00",4440.2,4412.927540635677,39.4889644648483,Hold
ALK,2014-05-02 00:00:00,4370.0,"4.370,00","4.325,00",4417.2,4405.122533247372,39.4889644648483,Hold
ALK,2014-05-05 00:00:00,4370.0,"4.380,00","4.370,00",4394.2,4398.736618111487,39.4889644648483,Hold
ALK,2014-05-06 00:00:00,4380.0,"4.381,00","4.370,00",4372.3,4395.329960273034,40.68057227253789,Hold
ALK,2014-05-07 00:00:00,4380.0,"4.381,00","4.380,00",4355.3,4392.542694768846,40.68057227253789,Hold
ALK,2014-05-08 00:00:00,4380.0,"4.380,00","4.379,00",4363.3,4390.262204810873,40.680572272537894,Hold
ALK,2014-05-09 00:00:00,4370.0,"4.370,00","4.350,00",4360.3,4386.578167572533,39.70403801529586,Hold
ALK,2014-05-12 00:00:00,4374.0,"4.380,00","4.374,00",4359.7,4384.291228013891,40.321152206824394,Hold
ALK,2014-05-13 00:00:00,4379.0,"4.379,00","4.361,00",4367.5,4383.32918655682,41.132206190553596,Hold
ALK,2014-05-14 00:00:00,4400.0,"4.410,00","4.380,00",4377.3,4386.360243546489,44.54125591725656,Hold
ALK,2014-05-15 00:00:00,4410.0,"4.440,00","4.402,00",4381.3,4390.658381083491,46.14074509447906,Hold
ALK,2014-05-16 00:00:00,4410.0,"4.410,00","4.404,00",4385.3,4394.17503906831,46.14074509447906,Hold
ALK,2014-05-19 00:00:00,4403.0,"4.410,00","4.403,00",4388.6,4395.7795774195265,45.08511475964561,Hold
ALK,2014-05-20 00:00:00,4380.0,"4.400,00","4.380,00",4388.6,4392.910563343248,41.70860936658121,Hold
ALK,2014-05-21 00:00:00,4370.0,"4.370,00","4.370,00",4387.6,4388.745006371749,40.295588364272696,Hold
ALK,2014-05-22 00:00:00,4372.0,"4.372,00","4.370,00",4386.8,4385.700459758703,40.72808876818388,Hold
ALK,2014-05-23 00:00:00,4400.0,"4.401,00","4.400,00",4389.8,4388.300376166211,46.564219003877064,Hold
ALK,2014-05-26 00:00:00,4370.0,"4.400,00","4.370,00",4389.4,4384.973035045082,41.81368537030027,Hold
ALK,2014-05-27 00:00:00,4398.0,"4.400,00","4.398,00",4391.3,4387.341574127794,47.225418049493044,Hold
ALK,2014-05-28 00:00:00,4370.0,"4.380,00","4.370,00",4388.3,4384.188560650014,42.92590178853898,Hold
ALK,2014-05-29 00:00:00,4360.0,"4.370,00","4.360,00",4383.3,4379.790640531829,41.47364749596942,Hold
ALK,2014-05-30 00:00:00,4450.0,"4.450,00","4.352,00",4387.3,4392.555978616951,55.92585854972865,Hold
ALK,2014-06-02 00:00:00,4350.0,"4.400,00","4.350,00",4382.0,4384.818527959323,43.17005975589382,Hold
ALK,2014-06-03 00:00:00,4390.0,"4.390,00","4.390,00",4383.0,4385.7606137849,48.25417077939127,Hold
ALK,2014-06-04 00:00:00,4390.0,"4.395,00","4.390,00",4385.0,4386.5314112785545,48.25417077939127,Hold
ALK,2014-06-05 00:00:00,4385.0,"4.389,00","4.360,00",4386.3,4386.252972864271,47.63635958799584,Hold
ALK,2014-06-09 00:00:00,4379.0,"4.380,00","4.350,00",4384.2,4384.934250525313,46.86100837035678,Hold
ALK,2014-06-10 00:00:00,4390.0,"4.390,00","4.350,00",4386.2,4385.855295884347,48.515492439126795,Hold
ALK,2014-06-11 00:00:00,4350.0,"4.375,00","4.350,00",4381.4,4379.336151178101,43.242987877303975,Hold
ALK,2014-06-12 00:00:00,4450.0,"4.482,00","4.300,00",4389.4,4392.184123691174,56.09051528723896,Hold
ALK,2014-06-13 00:00:00,4450.0,,,4398.4,4402.69610120187,56.09051528723896,Hold
ALK,2014-06-16 00:00:00,4400.0,"4.400,00","4.400,00",4393.4,4402.205900983348,49.582244927178834,Hold
ALK,2014-06-17 00:00:00,4360.0,"4.360,00","4.350,00",4394.4,4394.532100804558,45.07617541935853,Hold
ALK,2014-06-18 00:00:00,4351.0,"4.360,00","4.350,00",4390.5,4386.617173385547,44.10493644356806,Hold
ALK,2014-06-19 00:00:00,4380.0,"4.380,00","4.352,00",4389.5,4385.414050951811,47.99339702539027,Hold
ALK,2014-06-20 00:00:00,4360.0,"4.380,00","4.360,00",4387.0,4380.7933144151175,45.63550564664345,Hold
ALK,2014-06-23 00:00:00,4350.0,"4.350,00","4.350,00",4384.1,4375.194529976005,44.459362394036404,Hold
ALK,2014-06-24 00:00:00,4315.0,"4.315,00","4.300,00",4376.6,4364.250069980368,40.52286287928041,Hold
ALK,2014-06-25 00:00:00,4310.0,"4.316,00","4.300,00",4372.6,4354.386420893028,39.97828774769161,Hold
ALK,2014-06-26 00:00:00,4350.0,"4.350,00","4.350,00",4362.6,4353.588889821568,46.206483970663484,Hold
ALK,2014-06-27 00:00:00,4350.0,"4.350,00","4.350,00",4352.6,4352.936364399465,46.206483970663484,Hold
ALK,2014-06-30 00:00:00,4370.0,"4.370,00","4.349,00",4349.6,4356.038843599562,49.259625560286366,Hold
ALK,2014-07-01 00:00:00,4350.0,"4.350,00","4.350,00",4348.6,4354.940872036005,46.42218190529122,Hold
ALK,2014-07-02 00:00:00,4350.0,"4.350,00","4.350,00",4348.5,4354.042531665822,46.42218190529122,Hold
ALK,2014-07-03 00:00:00,4350.0,,,4345.5,4353.3075259084,46.42218190529122,Hold
ALK,2014-07-04 00:00:00,4360.0,"4.380,00","4.360,00",4345.5,4354.5243393796,48.28254344560568,Hold
ALK,2014-07-07 00:00:00,4350.0,"4.400,00","4.350,00",4345.5,4353.7017322196725,46.54216539347002,Hold
ALK,2014-07-08 00:00:00,4350.0,"4.350,00","4.350,00",4349.0,4353.028689997914,46.54216539347002,Hold
ALK,2014-07-09 00:00:00,4351.0,"4.351,00","4.351,00",4353.1,4352.6598372710205,46.764712743045735,Hold
ALK,2014-07-10 00:00:00,4350.0,"4.351,00","4.350,00",4353.1,4352.1762304944705,46.5559892634716,Hold
ALK,2014-07-11 00:00:00,4350.0,"4.350,00","4.350,00",4353.1,4351.780552222748,46.5559892634716,Hold
ALK,2014-07-14 00:00:00,4350.0,"4.350,00","4.350,00",4351.1,4351.456815454975,46.5559892634716,Hold
ALK,2014-07-15 00:00:00,4399.0,"4.399,00","4.355,00",4356.0,4360.101030826798,58.02226055341916,Hold
ALK,2014-07-16 00:00:00,4350.0,"4.360,00","4.350,00",4356.0,4358.264479767379,47.132296325401605,Hold
ALK,2014-07-17 00:00:00,4350.0,"4.352,00","4.350,00",4356.0,4356.761847082401,47.132296325401605,Hold
ALK,2014-07-18 00:00:00,4350.0,"4.350,00","4.350,00",4355.0,4355.532420340146,47.1322963254016,Hold
ALK,2014-07-21 00:00:00,4350.0,"4.351,00","4.350,00",4355.0,4354.5265257328465,47.132296325401605,Hold
ALK,2014-07-22 00:00:00,4350.0,"4.350,00","4.350,00",4355.0,4353.703521054147,47.132296325401605,Hold
ALK,2014-07-23 00:00:00,4350.0,"4.350,00","4.340,00",4354.9,4353.030153589756,47.1322963254016,Hold
ALK,2014-07-24 00:00:00,4360.0,"4.360,00","4.350,00",4355.9,4354.297398391618,50.11308039516144,Hold
ALK,2014-07-25 00:00:00,4398.0,"4.398,00","4.350,00",4360.7,4362.243325956778,59.4656607359512,Hold
ALK,2014-07-29 00:00:00,4352.0,"4.352,00","4.352,00",4360.9,4360.380903055545,47.78655909942727,Hold
ALK,2014-07-30 00:00:00,4350.0,"4.356,00","4.350,00",4356.0,4358.493466136354,47.35111714944543,Hold
ALK,2014-07-31 00:00:00,4352.0,"4.352,00","4.351,00",4356.2,4357.312835929744,47.86274870312203,Hold
ALK,2014-08-01 00:00:00,4353.0,"4.399,00","4.353,00",4356.5,4356.528683942518,48.134145293466155,Hold
ALK,2014-08-04 00:00:00,4363.0,"4.363,00","4.362,00",4357.8,4357.70528686206,50.8873248132803,Hold
ALK,2014-08-05 00:00:00,4362.0,"4.363,00","4.360,00",4359.0,4358.486143796231,50.59807593922518,Hold
ALK,2014-08-06 00:00:00,4370.0,"4.399,00","4.370,00",4361.0,4360.579572196916,52.9043834532579,Hold
ALK,2014-08-07 00:00:00,4365.0,"4.380,00","4.362,00",4362.5,4361.383286342932,51.292650115749844,Hold
ALK,2014-08-08 00:00:00,4387.0,"4.387,00","4.370,00",4365.2,4366.040870644217,57.436940462749455,Hold
ALK,2014-08-11 00:00:00,4362.0,"4.365,00","4.362,00",4361.6,4365.306166890723,49.755842179970095,Hold
ALK,2014-08-12 00:00:00,4362.0,,,4362.6,4364.705045637864,49.755842179970095,Hold
ALK,2014-08-13 00:00:00,4371.0,"4.380,00","4.365,00",4364.7,4365.849582794615,52.41285437302448,Hold
ALK,2014-08-14 00:00:00,4370.0,"4.395,00","4.365,00",4366.5,4366.604204104685,52.08328373861507,Hold
ALK,2014-08-15 00:00:00,4380.0,"4.380,00","4.380,00",4369.2,4369.039803358378,55.12225377458759,Hold
ALK,2014-08-18 00:00:00,4367.0,"4.368,00","4.367,00",4369.6,4368.668930020491,50.627043879015986,Hold
ALK,2014-08-19 00:00:00,4372.0,"4.372,00","4.361,00",4370.6,4369.274579107674,52.24027345624971,Hold
ALK,2014-08-20 00:00:00,4381.0,"4.400,00","4.372,00",4371.7,4371.406473815369,55.08509309595529,Hold
ALK,2014-08-21 00:00:00,4400.0,"4.400,00","4.381,00",4375.2,4376.605296758029,60.442096774341856,Hold
ALK,2014-08-22 00:00:00,4400.0,"4.401,00","4.390,00",4376.5,4380.85887916566,60.442096774341856,Hold
ALK,2014-08-25 00:00:00,4400.0,"4.401,00","4.400,00",4380.3,4384.339082953722,60.442096774341856,Hold
ALK,2014-08-26 00:00:00,4400.0,"4.400,00","4.400,00",4384.1,4387.186522416681,60.442096774341856,Hold
ALK,2014-08-27 00:00:00,4470.0,"4.470,00","4.470,00",4394.0,4402.243518340921,75.13703004814299,Sell
ALK,2014-08-29 00:00:00,4401.0,"4.450,00","4.401,00",4397.1,4402.017424097116,53.88719137174867,Hold
ALK,2014-09-01 00:00:00,4401.0,"4.402,00","4.400,00",4399.2,4401.83243789764,53.88719137174867,Hold
ALK,2014-09-02 00:00:00,4400.0,"4.400,00","4.400,00",4402.5,4401.499267370797,53.6322455670093,Hold
ALK,2014-09-03 00:00:00,4401.0,"4.401,00","4.400,00",4405.4,4401.408491485197,53.867293232230004,Hold
ALK,2014-09-04 00:00:00,4400.0,"4.400,00","4.400,00",4407.3,4401.152402124252,53.57482056454523,Hold
ALK,2014-09-05 00:00:00,4410.0,"4.410,00","4.400,00",4408.3,4402.761056283479,56.139418016603884,Hold
ALK,2014-09-09 00:00:00,4402.0,"4.402,00","4.400,00",4408.5,4402.622682413755,53.58897437522916,Hold
ALK,2014-09-10 00:00:00,4403.0,"4.411,00","4.401,00",4408.8,4402.691285611254,53.871082622993754,Hold
ALK,2014-09-11 00:00:00,4410.0,"4.411,00","4.401,00",4409.8,4404.020142772843,55.892205346931284,Hold
ALK,2014-09-12 00:00:00,4410.0,"4.410,00","4.402,00",4403.8,4405.107389541417,55.892205346931284,Hold
ALK,2014-09-15 00:00:00,4403.0,"4.420,00","4.403,00",4404.0,4404.724227806614,53.18940526175316,Hold
ALK,2014-09-16 00:00:00,4401.0,"4.420,00","4.401,00",4404.0,4404.0470954781385,52.409592921562364,Hold
ALK,2014-09-17 00:00:00,4402.0,"4.402,00","4.400,00",4404.2,4403.674896300295,52.78234840440151,Hold
ALK,2014-09-18 00:00:00,4410.0,"4.410,00","4.410,00",4405.1,4404.824915154786,55.76720630541439,Hold
ALK,2014-09-19 00:00:00,4405.0,"4.405,00","4.405,00",4405.6,4404.856748763006,53.49123590142196,Hold
ALK,2014-09-22 00:00:00,4411.0,"4.411,00","4.406,00",4405.7,4405.973703533368,55.82129345025094,Hold
ALK,2014-09-23 00:00:00,4450.0,"4.489,00","4.401,00",4410.5,4413.97848470912,67.29187696722221,Hold
ALK,2014-09-24 00:00:00,4411.0,"4.411,00","4.411,00",4411.3,4413.436942034734,52.58768269636251,Hold
ALK,2014-09-25 00:00:00,4411.0,,,4411.4,4412.993861664781,52.58768269636251,Hold
ALK,2014-09-26 00:00:00,4420.0,"4.430,00","4.420,00",4412.4,4414.267704998458,55.207272931297894,Hold
ALK,2014-09-29 00:00:00,4425.0,"4.430,00","4.420,00",4414.6,4416.219031362374,56.640575464731654,Hold
ALK,2014-09-30 00:00:00,4450.0,"4.450,00","4.432,00",4419.5,4422.361025660124,63.01336872856356,Hold
ALK,2014-10-01 00:00:00,4453.0,"4.500,00","4.442,00",4424.6,4427.931748267374,63.70279126945977,Hold
ALK,2014-10-02 00:00:00,4600.0,"4.600,00","4.470,00",4443.6,4459.216884946033,81.70140819253544,Sell
ALK,2014-10-03 00:00:00,4508.0,"4.508,00","4.508,00",4453.9,4468.086542228572,61.23573567434702,Hold
ALK,2014-10-06 00:00:00,4551.0,"4.551,00","4.509,00",4467.9,4483.161716368832,65.5760616267245,Hold
ALK,2014-10-07 00:00:00,4550.0,"4.551,00","4.511,00",4477.9,4495.314131574498,65.39268827691257,Hold
ALK,2014-10-08 00:00:00,4600.0,"4.600,00","4.550,00",4496.8,4514.347925833679,69.92165846986032,Hold
ALK,2014-10-09 00:00:00,4601.0,"4.601,00","4.600,00",4515.8,4530.102848409374,70.00620148770197,Sell
ALK,2014-10-10 00:00:00,4610.0,"4.610,00","4.600,00",4534.8,4544.629603244033,70.80164516633232,Sell
ALK,2014-10-13 00:00:00,4610.0,"4.610,00","4.600,00",4553.3,4556.515129926936,70.80164516633232,Sell
ALK,2014-10-14 00:00:00,4650.0,"4.650,00","4.601,00",4573.3,4573.51237903113,74.31302475977262,Sell
ALK,2014-10-15 00:00:00,4700.0,"4.700,00","4.615,00",4598.0,4596.510128298197,77.89203445098411,Sell
ALK,2014-10-16 00:00:00,4700.0,"4.700,00","4.650,00",4608.0,4615.326468607615,77.89203445098411,Sell
ALK,2014-10-17 00:00:00,4700.0,"4.700,00","4.699,00",4627.2,4630.7216561335035,77.89203445098411,Sell
ALK,2014-10-20 00:00:00,4701.0,"4.701,00","4.700,00",4642.2,4643.499536836503,77.96871298855223,Sell
ALK,2014-10-21 00:00:00,4750.0,"4.750,00","4.701,00",4662.2,4662.863257411684,81.37712796318581,Sell
ALK,2014-10-22 00:00:00,4850.0,"4.850,00","4.750,00",4687.2,4696.888119700468,86.10251522868174,Sell
ALK,2014-10-24 00:00:00,4900.0,"4.900,00","4.851,00",4717.1,4733.817552482201,87.77307724865517,Sell
ALK,2014-10-27 00:00:00,4900.0,"5.044,00","4.900,00",4746.1,4764.032542939982,87.77307724865517,Sell
ALK,2014-10-28 00:00:00,4900.0,"5.000,00","4.900,00",4775.1,4788.753898769076,87.77307724865517,Sell
ALK,2014-10-29 00:00:00,4900.0,"4.901,00","4.900,00",4800.1,4808.980462629243,87.77307724865517,Sell
ALK,2014-10-30 00:00:00,4900.0,"4.950,00","4.900,00",4820.1,4825.5294694239265,87.77307724865517,Sell
ALK,2014-10-31 00:00:00,4900.0,"4.900,00","4.900,00",4840.1,4839.069565892303,87.77307724865517,Sell
ALK,2014-11-03 00:00:00,4900.0,"4.900,00","4.900,00",4860.1,4850.147826639157,87.77307724865517,Sell
ALK,2014-11-04 00:00:00,4800.0,"4.900,00","4.800,00",4870.0,4841.0300399774915,62.52191188351088,Hold
ALK,2014-11-05 00:00:00,4800.0,"4.800,00","4.800,00",4875.0,4833.570032708856,62.52191188351088,Hold
ALK,2014-11-06 00:00:00,4800.0,"4.800,00","4.800,00",4870.0,4827.4663903981545,62.52191188351088,Hold
ALK,2014-11-07 00:00:00,4850.0,"4.900,00","4.850,00",4865.0,4831.563410325763,68.22967358130677,Hold
ALK,2014-11-10 00:00:00,4850.0,"4.861,00","4.850,00",4860.0,4834.91551753926,68.22967358130677,Hold
ALK,2014-11-11 00:00:00,4850.0,"4.852,00","4.800,00",4855.0,4837.65815071394,68.22967358130677,Hold
ALK,2014-11-12 00:00:00,4900.0,"4.900,00","4.850,00",4855.0,4848.993032402314,73.30704672170926,Sell
ALK,2014-11-13 00:00:00,4860.0,"4.860,00","4.850,00",4851.0,4850.994299238257,64.43517799317024,Hold
ALK,2014-11-14 00:00:00,4949.0,"4.949,00","4.860,00",4855.9,4868.813517558573,72.43017194799621,Sell
ALK,2014-11-17 00:00:00,4900.0,"4.900,00","4.861,00",4855.9,4874.483787093378,63.911580075073175,Hold
ALK,2014-11-18 00:00:00,5000.0,"5.000,00","4.862,00",4875.9,4897.304916712764,71.32393836977775,Sell
ALK,2014-11-19 00:00:00,5002.0,"5.002,00","5.000,00",4896.1,4916.340386401353,71.45023905056965,Sell
ALK,2014-11-20 00:00:00,5000.0,"5.000,00","5.000,00",4916.1,4931.55122523747,71.11293661043258,Sell
ALK,2014-11-21 00:00:00,5000.0,"5.030,00","5.000,00",4931.1,4943.996457012476,71.11293661043258,Sell
ALK,2014-11-24 00:00:00,4910.0,"4.999,00","4.910,00",4937.1,4937.815283010207,57.05578413003685,Hold
ALK,2014-11-25 00:00:00,4950.0,"4.962,00","4.950,00",4947.1,4940.0306860992605,60.7676730835331,Hold
ALK,2014-11-26 00:00:00,4950.0,"4.951,00","4.950,00",4952.1,4941.843288626667,60.7676730835331,Hold
ALK,2014-11-27 00:00:00,5000.0,"5.000,00","4.950,00",4966.1,4952.417236149091,65.13628387645963,Hold
ALK,2014-11-28 00:00:00,5138.0,"5.138,00","5.000,00",4985.0,4986.159556849256,73.80584998818657,Sell
ALK,2014-12-01 00:00:00,5140.0,"5.210,00","5.138,00",5009.0,5014.130546513027,73.90712010105025,Sell
ALK,2014-12-02 00:00:00,5050.0,"5.200,00","5.050,00",5014.0,5020.65226532884,62.244974163301244,Hold
ALK,2014-12-04 00:00:00,5150.0,"5.150,00","5.050,00",5028.8,5044.1700352690505,68.24143773131944,Hold
ALK,2014-12-05 00:00:00,5051.0,"5.051,00","5.051,00",5033.9,5045.411847038314,58.359310175161916,Hold
ALK,2014-12-09 00:00:00,5001.0,"5.001,00","5.001,00",5034.0,5037.33696575862,54.098365237712414,Hold
ALK,2014-12-10 00:00:00,5000.0,"5.001,00","5.000,00",5043.0,5030.548426529779,54.013425254625645,Hold
ALK,2014-12-11 00:00:00,5000.0,"5.000,00","5.000,00",5048.0,5024.994167160728,54.013425254625645,Hold
ALK,2014-12-12 00:00:00,5050.0,"5.050,00","5.000,00",5058.0,5029.540682222413,57.85098240483794,Hold
ALK,2014-12-15 00:00:00,5000.0,"5.000,00","5.000,00",5058.0,5024.1696490910645,53.08068964201282,Hold
